text,tag 
случа необходим сил тяг тягач скреперн оборудован передава шаров опор значительн ниж непосредствен ковш минова тягов рам,1
транспортн положен скрепер скрепер 1 соедин шар седельносцепн устройств 2 колесн тягач 3,1
рам 4 тягач 3 шаров седельносцепн устройств 2 установ помощ подвижн опор 5 перемеща гидроцилиндр 6 продольн направля рам 4,1
задн част рам 4 тягач 3 установлен буксирн крюк 7 снабд запира элемент 8 привод 9,1
поперечин 10 передн част ковш скрепер 1 смонтирова буксирн петл 11 удержива рабоч положен упруг элемент 12,1
сцепн устройств транспортн реж подвижн опор 5 закреп рам 4 тягач 3 фиксатор поэт тягов усил передава скрепер шаров седельносцепн устройств,1
ковш скрепер 1 подня буксирн петл 11 наход верхн положен,1
6 препятствова взаимн перемещен ковш скрепер 1 тягач 3,1
9 тягач 3 скрепер 1 устанавлива лин открыва запира элемент 8,1
момент касан грунт ковш буксирн петл 11 вход зацеплен буксирн крюк 7,0
ковш скрепер 1 появля усил копан оператор тягач 3 перевод гидроцилиндр 6 плава положен снима фиксатор подвижн научнотехническ вестник государствен 2017 4 423 опор 5 блокирова буксирова петл 11 запира элемент 8,1
результат врем копан тягов усил передава ковш скрепер 1 минова седельносцепн устройств тягов рам непосредствен близост грунт,1
поскольк буксирн крюк 7 буксирн петл 11 наход значительн ниж седельноскреперн устройств происход весьм незначительн перераспределен вертикальн нагрузк мост тягач 3 копан,1
одновремен гидроцилиндр 6 перемеща подвижн опор 5 направля рам 4 вперед закрепля продольн перемещен фиксатор,0
сил тяг снов начина передава скрепер 1 шаров седельносцепн устройств,1
эт процесс меша зацеплен буксирн крюк 7 буксирн петл 11 подь ковш имет достаточн рабоч зазор буксирн петл 11 подь ковш подава вперед поворачива шарнир креплен счет деформац упруг элемент 12,0
закреплен фиксатор подвижн опор 5 оператор открыва запира элемент 8 освобожда буксирн петл 11,0
тягач 3 получа возможн транспортн маневрирован,1
скреперн агрегат копан грунт аналог прицепн скрепер разработа конструкц прицепн догружа устройств 6,1
10 котор позволя максимальн сниз высот h,0
5 одновремен копан перемест шаров опор близк тягач увелич плеч b,1
услов тягач нагружа дополнительн статическ вес вертикальн воздейств шар опор прицепн устройств сторон ковш,1
прицепн устройств скрепер 6 научнотехническ вестник государствен 2017 4 424 догружа устройств включа прицепн брус 7 котор подвижн помощ гидроцилиндр 5 закреп шаров опор 4 тягов рам 2,1
сниз прицепн брус 7 смонтирова управля гидроцилиндр 8 рычаг 10 котор копан грунт сво крюк вход зацеплен буксирн петл 9,0
догружа устройств посредств амортизатор 6 соедин тягач 1,1
работа догружа устройств аналогичн привест выш описан,0
однак увеличива сцепн вес тягач счет перемещен шар опор 4 гидроцилиндр 5 сторон тягач 1,1
привест материа показыва рациональн агрегатирован тягов рабоч машин необходим сниз высот h приложен тягов усил тягач,1
эт позволя уменьш перераспределен вертикальн нагрузк тягач копан одновремен разгруз металлоемк тягов рам скрепер существен растягива нагрузк,1
последн обстоятельств создава услов снижен металлоемк тягов рам скрепер,1
подробн исследован прицепн устройств привест 7 8,0
разработа конструкц прицепн устройств защит патент российск федерац котор обеспечива существен снижен высот приложен тягов нагрузк скреперн оборудован тягач уменьшен перераспределен вертикальн нагрузк тягач разработк грунт,1
конструкц устройств позволя передава сил тяг тягач скреперн оборудован тягов рам скрепер уменьш металлоемк,1
выполн конструкторск решен способствова повышен техническ уровен производительн скрепер,1
46 задач эксплуатац опасн производствен объект явля соблюден норм прав промышлен безопасн,1
промышлен безопасн опасн производствен объект состоян защищен жизнен важн интерес личност обществ авар опасн производствен объект последств указа авар 5,1
требован опасн производствен объект устанавлива федеральн закон 21,0
1997 116фз промышлен безопасн опасн производствен объект,1
предотвращен сведен минимум риск возникновен аварийн ситуац провод экспертиз промышлен безопасн техническ устройств применя опасн производствен объект,1
настоя врем вс чащ встава вопрос оценк техническ риск возникновен аварийн ситуац,1
риск сочетан вероятн причинен вред последств вред жизн здоров человек имуществ окружа сред жизн здоров животн растен 5,1
эффективн метод оценк техническ риск явля анализ вид последств отказ фмеаанализ 1 22 24,1
фмеаанализ метод позволя идентифицирова вид потенциальн отказ оцен вероятн возникновен отказ обеспеч мер снижен риск,1
работ провод исследован механизм передвижен грузов тележк электрическ крюков мостов кран конструкц котор представ,0
анализ вероятн возникновен отказ обеспечен мер снижен риск осуществля исход собра объект информац техническ характеристик диагностик возможн причин отказ специальн процедур контрол услов эксплуатац,1
качеств пример рассмотрет механизм передвижен грузов тележк след исходн параметр групп классификац механизм передвижен грузов тележк кран м6 21 класс использован коэффициент распределен нагрузк 1 0 т4 7 техническ устройств отработа нормативн срок служб год эксплуатирова помещен услов котор соответствова паспортн характеристик функционирован систем производствен контрол мны сооружен опасн производствен объект осуществля соответств нормативн документ ежесмен планов осмотр техническ обслуживан текущ капитальн ремонт провод соответств требован инструкц эксплуатац техническ устройств нормативн документац,1
научнотехническ вестник государствен 2017 4 427,0
общ вид грузов тележк крюков электрическ мостов кран 1 рам грузов тележк 2 промежуточн вал механизм ма 3 верхн блок 4 крюков подвеск 5 электродвигател механизм ма 6 тормоз механизм ма 7 редуктор механизм ма 8 бараба 9 канат 10 электродвигател механизм передвижен тележк 11 тормоз механизм передвижен тележк 12 редуктор механизм передвижен тележк 13 промежуточн вал механизм передвижен тележк 14 кол сны пар ведущ 15 рельс 16 кол сны пар ведом 17 конц выключател 18 19 шайб 20 линейк конц выключател 21 огражден 22 огражден 31 креп жно соединен редуктор механизм ма 32 креп жно соединен электродвигател механизм ма 33 креп жно соединен тормоз механизм ма 34 креп жно соединен бараба 35 креп жно соединен электродвигател механизм передвижен тележк 36 креп жно соединен редуктор механизм передвижен тележк 37 креп жно соединен тормоз механизм передвижен тележк 38 креп жно соединен концев выключател 39 шплинтов соединен фиксац 40 креп жно соединен линейк конц выключател 41 креп жно соединен огражден приводн вал механизм ма 42 креп жно соединен огражден приводн вал механизм передвижен тележк,0
научнотехническ вестник государствен 2017 4 428 проведен исследован объект представля вид функциональн блоксхем,0
функциональн блоксхем содержим 22 декомпозиц объект основн блок необходим декомпозиц блок отдельн элемент включ функциональн взаимосвяз б идентификацион номер техническ особен обеспечива защит объект отказ,1
функциональн блоксхем механизм передвижен грузов тележк электрическ мостов кран состоя блок а1 электродвигател а2 креп жно соединен креплен электродвигател а3 промежуточн вал а4 тормоз а5 креп жно соединен креплен тормоз а6 редуктор а7 креп жно соединен креплен редуктор а8 кол сны пар ведущ а9 рельс а10 кол сны пар ведом,0
связ блок использова след вид соединен 2 резьбов 3 механическ,0
2 показа блок механизм передвижен грузов тележк электрическ мостов кран,0
кажд блок имет наименован индекс количеств обозначен согласн,0
функциональн схем механизм передвижен грузов тележк крюков электрическ мостов кран блок а3 а8 а10 целесообразн разлож отдельн элемент,0
элемент низк ячейк функциональн схем состоя сборочн единиц креп жны соединен детал,0
эскиз промежуточн вал блок а3 представ,0
функциональн схем блок а3 состоя след элемент б3,0
3 креп жно соединен соединя шкив зубчат полумуфт б3,0
7 креп жно соединен соединя зубчат полумуфт полумуфт б3,0
эскиз промежуточн вал 1 шкив 2 зубчат полумуфт 3 полумуфт 4 вал 5 креп жно соединен 6 креп жно соединен 7 шпонк 8 шпонк научнотехническ вестник государствен 2017 4 429 связ элемент использова след вид соединен 1 прессов 2 резьбов 3 механическ,0
кажд элемент имет наименован индекс количеств обозначен согласн,0
эскиз ведущ кол сно пар блок а8 представ,0
9 креп жно соединен проволок креплен колес вал б8,0
связ элемент использова след вид соединен 1 прессов 2 резьбов 3 механическ 7 сварн,0
функциональн схем промежуточн вал блок а3,0
эскиз ведущ кол сно пар 1 шпонк 2 зубчат полумуфт 3 втулк зубчат 4 втулк 5 колес ведущ 6 шпонк 7 вал 8 шайб торцов 9 креп жно соединен проволок 10 втулк распорн 11 подшипник 12 крышк 13 крышк 14 букс 15 16 шайб 17 штифт 18 масл нка эскиз ведом кол сно пар блок а10 представ,0
5 креп жно соединен проволок креплен колес вал б10,0
использова вид соединен 2 резьбов 3 механическ 7 сварн,0
научнотехническ вестник государствен 2017 4 430,0
функциональн схем ведущ кол сно пар блок а8,0
эскиз ведом кол сно пар 1 колес ведом 2 шпонк 3 вал 4 шайб торцов 5 креп жно соединен проволок 6 втулк распорн 7 подшипник 8 крышк 9 крышк 10 букс 11 12 шайб 13 штифт 14 масл нка,0
научнотехническ вестник государствен 2017 4 431,0
функциональн схем ведом кол сно пар блок а10 успешн функционирован объект зависет функционирован критическ блок элемент объект,0
оценк функционирован объект необходим идентифицирова возможн причин отказ,1
возможн причин отказ блок элемент механизм подь крюков электрическ мостов кран основ анализ функциональн физическ параметр привест табл,1
таблиц 1 индекс блок элемент возможн причин отказ индекс отказ замыкан обмотк с1 износ щетк с2 а1 электродвигател износ шейк вал с3 отсутств элемент с4 а2 креп жно соединен дефект резьб с5 б3,1
1 шпонк срез смят с6 износ поверхн с7 износ шпоночн паз с8 б3,0
2 шкив трещин обл с9 отсутств элемент с10 б3,0
3 креп жно соединен дефект резьб с11 износ шпоночн паз с12 износ зуб с13 отсутств смазк с14 б3,0
4 зубчат полумуфт отсутств детал с15 б3,0
5 шпонк срез смят с16 научнотехническ вестник государствен 2017 4 432 продолжен табл,0
6 вал износ шейк скручиван с18 отсутств элемент с19 б3,0
7 креп жно соединен дефект резьб с20 б3,0
8 полумуфт износ шпоночн паз с21 отрегулирова с22 состоян пружин с23 отсутствова детал с24 состоян толкател с25 а4 тормоз износ колодк трещин с26 отсутств элемент с27 а5 креп жно соединен потер резьб с28 отсутств смазк с29 износ зуб с30 износ шейк вал с31 а6 редуктор износ подшипник с32 отсутств элемент с33 а7 креп жно соединен дефект резьб с34 б8,0
1 шпонк срез смят с35 износ зуб с36 отсутств смазк с37 б8,0
2 зубчат полумуфт износ шпоночн паз с38 износ зуб с39 б8,0
3 втулк зубчат отсутств смазк с40 б8,0
4 втулк отсутств с41 трещин с42 износ диаметр с43 износ реборд с44 разност диаметр колес с45 б8,0
5 колес ведущ износ шпоночн паз с46 б8,0
6 шпонк срез смят с47 износ шейк с48 б8,0
7 вал дефект резьб с49 б8,0
8 шайб торцов отсутств с50 отсутств элемент с51 б8,0
9 креп жно соединен дефект резьб с52 б8,0
10 втулк распорн износ с53 отсутств смазк с54 б8,0
11 подшипник налич дефект с55 износ отверст с56 б8,0
12 крышк дефект резьб с57 б8,0
13 крышк износ отверст с58 износ поверхн с59 б8,0
14 букс отсутств крепежн элемент с60 б8,0
18 масленк налич дефект с64 научнотехническ вестник государствен 2017 4 433 окончан табл,0
1 износ головк с65 поверхностн дефект с66 трещин стенк с67 а9 рельс корроз стенк подошв с68 трещин с69 износ диаметр с70 износ реборд с71 разност диаметр колес с72 б10,0
1 колес ведом износ шпоночн паз с73 б10,0
2 шпонк срез смят с74 износ шейк с75 б10,0
3 вал дефект резьб с76 б10,0
4 шайб торцов отсутств с77 отсутств элемент с78 б10,0
5 креп жно соединен дефект резьб с79 б10,0
6 втулк распорн износ с80 отсутств смазк с81 б10,0
7 подшипник налич дефект с82 б10,0
8 крышк износ отверст с83 износ отверст с84 б10,0
9 крышк дефект резьб с85 износ поверхн с86 б10,0
10 букс отсутств крепежн элемент с87 б10,0
14 масленк налич дефект с91 критичн возможн причин отказ определя экспертн метод,1
опрос групп эксперт соста 10 человек специалист област стандартизац метролог проектирован эксплуатац грузоподъемн кранов имет многолетн оп научн практическ работ базов профильн образован,0
информац эксперт получ опросн лист котор включа функциональн блок схем такж вопрос,0
вопрос 1 ранг вероятн диагностик возможн причин отказ зависим специальн процедур контрол пс оп,1
вопрос 2 ранг вероятн появлен кажд вид потенциальн отказ зависим класс использован блок элемент объект,1
вопрос 3 ранг способ обнаружен отказ средств котор специалист применя обнаружен возможн причин отказ,1
бланк ответ содержим информац возможн причин отказ блок элемент объект таблиц критер оценк ранг,1
критер оценк диагностик возможн причин отказ специальн процедур контрол пс оп ранг привест табл,1
критер оценк вероятн появлен кажд вид потенциальн отказ класс использован элемент объект ранг привест табл,1
вероятн появлен кажд вид потенциальн отказ понима возможн наступлен влия функциональн предназначен зависим класс использован механизм табл,1
3 7 коэффициент использован элемент конструкц табл,1
научнотехническ вестник государствен 2017 4 434 таблиц 2 значим последств уровен регламентн работ ранг опасн предупрежден разрушен элемент конструкц наход исправн работоспособн состоян предупрежден 10 опасн предупрежден дефект диагностирован котор возможн капитальновосстановительн ремонт персона занима восстановлен работоспособн 9 очен важн дефект диагностирован котор возможн привлечен специалист специализирова организац 8 важн дефект диагностирован котор возможн планов капитальн ремонт персона занима обслуживан ремонт 7 умерен дефект диагностирован котор возможн планов текущ ремонт персона занима обслуживан ремонт 6 слаб дефект диагностирован котор возможн планов техническ обслуживан персона занима обслуживан ремонт 5 очен слаб дефект диагностирован котор возможн планов осмотр персона занима обслуживан ремонт 4 незначительн дефект диагностирован котор возможн ежедневн осмотр персона занима эксплуатац 3 очен незначительн наход работоспособн состоян 2 отсутствова наход исправн состоян 1 таблиц 3 вероятн отказ значен вероятн отказ р класс использован продолжительн использован час ранг т0 200 10 очен больш р 0 5 0 33 р 0 5 т1 400 9 т2 800 8 больш 0 125 р 0 33 0 05 р 0 125 т3 1600 7 т4 3200 6 т5 6300 5 небольш 0 0125 р 0 05 0 0025 р 0 0125 0 0005 р 0 0025 т6 12500 4 т7 25000 3 мал 0 00007 р 0 0005 0 000007 р 0 00007 т8 50000 2 очен мал р 0 000007 т9 100000 1 таблиц 4 детал срок служб год коэффициент использован ik тормозн колодк 0 1 0 01 канат 0 3 0 03 зубчат кол са 1 5 0 15 подшипник качен 3 0 3 вал редуктор 10 1 металлоконструкц 20 2 научнотехническ вестник государствен 2017 4 435 ранг класс использован элемент конструкц определя формул ииитк продолжительн использован элемент конструкц час ik коэффициент использован элемент конструкц класс использован объект час,1
критер оценк способ обнаружен отказ средств котор специалист применя обнаружен возможн причин отказ ранг привест табл,1
возможн обнаружен отказ производительн оперативн безопасн достоверн метод контрол точност средств измерен применя оценк причин отказ 4,1
статистическ обработк ответ эксперт вопрос опросн лист ранг выполня помощ след соотношен 101,0
ksod усредн нны оценк ранг постав ответ k й вопрос опросн лист эксперт,1
ksod количествен оценк ранг постав метр эксперт балл ответ k й вопрос опросн лист,1
статистическ обработк ответ эксперт вопрос опросн лист ранг привест таблиц 6,0
количествен оценк критичн возможн причин отказ блок элемент объект коэффициент приоритетн риск кпр определя произведен ранг нормирова 1 1000,1
результат количествен оценк критичн кпр блок элемент объект привест табл,1
таблиц 5 полнот контрол производительн оперативн безопасн достоверн метод неразруша контрол точност средств измерен ранг разруша метод контрол 10 магнитн акустическ метод контрол полнот контрол 100 9 магнитн акустическ метод контрол полнот контрол выборочн 8 оптическ капиллярн метод контрол 7 радиацион метод контрол 6 радиоволнов тепл метод контрол 5 визуальн измерительн контрол точност средств измерен 1 мкм полнот контрол 100 4 визуальн 100 выборочн измерительн контрол точност средств измерен 1 мкм 3 визуальн 100 выборочн измерительн контрол точност средств измерен 1 мм 2 визуальн контрол полнот контрол 100 1 контрол провод изз жност конструкц 0 таблиц 6 ранг кпр индекс блок элемент возможн причин отказ индекс отказ кол,1
сумм замыкан обмотк с1 6 6 1 36 износ щетк с2 5 7 2 70 а1 электродвигател износ шейк вал с3 6 6 3 108 214 отсутств элемент с4 3 5 1 15 а2 креп жно соединен дефект резьб с5 6 5 1 30 45 б3,0
1 шпонк срез смят с6 6 5 1 30 30 научнотехническ вестник государствен 2017 4 436 продолжен табл,0
6 износ поверхн с7 6 8 3 144 износ шпоночн паз с8 6 6 1 36 б3,0
2 шкив трещин обл с9 6 8 1 48 228 отсутств элемент с10 3 5 1 15 б3,0
3 креп жно соединен дефект резьб с11 6 5 1 30 45 износ шпоночн паз с12 6 6 1 36 износ зуб с13 6 8 3 144 отсутств смазк с14 5 8 1 40 б3,0
4 зубчат полумуфт отсутств детал с15 3 5 1 15 235 б3,0
5 шпонк срез смят с16 6 5 1 30 30 осев ход с17 5 6 2 60 б3,0
6 вал износ шейк скручиван с18 6 6 3 108 168 отсутств элемент с19 3 5 1 15 б3,0
7 креп жно соединен дефект резьб с20 6 5 1 30 45 б3,0
8 полумуфт износ шпоночн паз с21 6 5 1 30 30 отрегулирова с22 3 6 1 18 состоян пружин с23 5 6 1 30 отсутствова детал с24 3 5 1 15 состоян толкател с25 5 6 1 30 а4 тормоз износ колодк трещин с26 5 10 4 200 293 отсутств элемент с27 3 5 1 15 а5 креп жно соединен потер резьб с28 6 5 1 30 45 отсутств смазк с29 5 8 1 40 износ зуб с30 6 8 4 192 износ шейк вал с31 6 6 4 144 а6 редуктор износ подшипник с32 6 7 1 42 418 отсутств элемент с33 3 5 1 15 а7 креп жно соединен дефект резьб с34 6 5 1 30 45 б8,0
1 шпонк срез смят с35 6 5 1 30 30 износ зуб с36 6 8 3 144 отсутств смазк с37 5 8 1 40 б8,0
2 зубчат полумуфт износ шпоночн паз с38 6 6 1 36 220 износ зуб с39 6 8 3 144 б8,0
3 втулк зубчат отсутств смазк с40 6 8 1 48 192 б8,0
4 втулк отсутств с41 6 5 0 0 0 трещин с42 8 5 7 280 износ диаметр с43 6 8 4 192 износ реборд с44 6 8 4 192 разност диаметр колес с45 6 8 4 192 б8,0
5 колес ведущ износ шпоночн паз с46 6 5 1 30 886 б8,0
6 шпонк срез смят с47 6 5 1 30 30 научнотехническ вестник государствен 2017 4 437 окончан табл,0
6 износ шейк с48 6 6 3 108 б8,0
7 вал дефект резьб с49 6 5 1 30 138 б8,0
8 шайб торцов отсутств с50 3 5 1 15 15 отсутств элемент с51 3 5 1 15 б8,0
9 креп жно соединен дефект резьб с52 6 5 1 30 45 б8,0
10 втулк распорн износ с53 6 5 0 0 0 отсутств смазк с54 5 7 1 35 б8,0
11 подшипник налич дефект с55 6 7 1 42 77 износ отверст с56 6 5 0 0 б8,0
12 крышк дефект резьб с57 6 5 1 30 30 б8,0
13 крышк износ отверст с58 6 5 0 0 0 износ поверхн с59 7 5 0 0 б8,0
14 букс отсутств крепежн элемент с60 4 5 1 20 20 б8,0
15 износ поверхн с61 9 5 0 0 0 б8,0
16 шайб отсутств с62 4 5 0 0 0 б8,0
17 штифт износ с63 9 5 0 0 0 б8,0
18 масленк налич дефект с64 5 5 1 25 25 износ головк с65 6 8 2 96 поверхностн дефект с66 6 5 1 30 трещин стенк с67 8 5 7 280 а9 рельс корроз стенк подошв с68 8 5 8 320 726 трещин с69 8 5 7 280 износ диаметр с70 6 8 4 192 износ реборд с71 6 8 4 192 разност диаметр колес с72 6 8 4 192 б10,0
1 колес ведом износ шпоночн паз с73 6 5 1 30 886 б10,0
2 шпонк срез смят с74 6 5 1 30 30 износ шейк с75 6 6 3 108 б10,0
3 вал дефект резьб с76 6 5 1 30 138 б10,0
4 шайб торцов отсутств с77 3 5 1 15 15 отсутств элемент с78 3 5 1 15 б10,0
5 креп жно соединен дефект резьб с79 6 5 1 30 45 б10,0
6 втулк распорн износ с80 6 5 0 0 0 отсутств смазк с81 5 7 1 35 б10,0
7 подшипник налич дефект с82 6 7 1 42 77 б10,0
8 крышк износ отверст с83 6 5 0 0 0 износ отверст с84 6 5 0 0 б10,0
9 крышк дефект резьб с85 6 5 1 30 30 износ поверхн с86 7 5 0 0 б10,0
10 букс отсутств крепежн элемент с87 4 5 1 20 20 б10,0
11 износ поверхн с88 9 5 0 0 0 б10,0
12 шайб отсутств с89 4 5 0 0 0 б10,0
13 штифт износ с90 9 5 0 0 0 б10,0
14 масленк налич дефект с91 5 5 1 25 25 научнотехническ вестник государствен 2017 4 438 определен количеств лимитирова блок элемент входя област риск стро диаграмм парет 1,1
ранжирова значен коэффициент приоритетн риск порядок убыван табл,1
7 начина коэффициент приоритетн риск колес ведущ заканчива шайб торцов подсчитыва общ значен коэффициент приоритетн риск кажд блок элемент,1
граф накоп итог сумм предыдущ значен коэффициент приоритетн риск прибавля послед,1
след граф вычисля процент кажд значен коэффициент приоритетн риск общ значен подсчита общ количеств процент,1
последн граф заполня аналог граф накоп итог сумм,0
таблиц 7 кпр накоп итог индекс блок элемент возможн отказ кол,1
сумм дол сумм трещин 280 износ диаметр 192 износ реборд 192 разност диаметр колес 192 б8,0
5 колес ведущ износ шпоночн паз 30 886 15 9 886 15 9 трещин 280 износ диаметр 192 износ реборд 192 разност диаметр колес 192 б10,0
1 колес ведом износ шпоночн паз 30 886 15 9 1772 31 8 износ головк 96 поверхностн дефект 30 трещин стенк 280 а9 рельс корроз стенк подошв 320 726 13 2498 44 8 отсутств смазк 40 износ зуб 192 износ шейк вал 144 а6 редуктор износ подшипник 42 418 7 5 2916 52 3 отрегулирова 18 состоян пружин 30 отсутствова детал 15 состоян толкател 30 а4 тормоз износ колодк трещин 200 293 5 26 3209 57 56 научнотехническ вестник государствен 2017 4 439 продолжен табл,0
7 износ шпоночн паз 36 износ зуб 144 отсутств смазк 40 б3,0
4 зубчат полумуфт отсутств детал 15 235 4 22 3444 61 78 износ поверхн 144 износ шпоночн паз 36 б3,0
2 шкив трещин обл 48 228 4 09 3672 65 87 износ зуб 144 отсутств смазк 40 б8,0
2 зубчат полумуфт износ шпоночн паз 36 220 3 95 3892 69 82 замыкан обмотк 36 износ щетк 70 а1 электродвигател износ шейк вал 108 214 3 84 4106 73 66 износ зуб 144 б8,0
3 втулк зубчат отсутств смазк 48 192 3 45 4298 77 11 осев ход 60 б3,0
6 вал износ шейк скручиван 108 168 3 02 4466 80 13 износ шейк 108 б8,0
7 вал дефект резьб 30 138 2 48 4604 82 61 износ шейк 108 б10,0
3 вал дефект резьб 30 138 2 48 4742 85 09 отсутств смазк 35 б8,0
11 подшипник налич дефект 42 77 1 38 4819 86 47 отсутств смазк 35 б10,0
7 подшипник налич дефект 42 77 1 38 4896 87 85 отсутств элемент 15 а2 креп жно соединен дефект резьб 30 45 0 81 4941 88 66 отсутств элемент 15 б3,0
3 креп жно соединен дефект резьб 30 45 0 81 4986 89 47 отсутств элемент 15 б3,0
7 креп жно соединен дефект резьб 30 45 0 81 5031 90 28 научнотехническ вестник государствен 2017 4 440 окончан табл,0
7 отсутств элемент 15 а5 креп жно соединен потер резьб 30 45 0 81 5076 91 09 отсутств элемент 15 а7 креп жно соединен дефект резьб 30 45 0 81 5121 91 9 отсутств элемент 15 б8,0
9 креп жно соединен дефект резьб 30 45 0 81 5166 92 71 отсутств элемент 15 б10,0
5 креп жно соединен дефект резьб 30 45 0 81 5211 93 52 б3,0
1 шпонк срез смят 30 30 0 54 5241 94 06 б3,0
5 шпонк срез смят 30 30 0 54 5271 94 6 б3,0
8 полумуфт износ шпоночн паз 30 30 0 54 5301 95 14 б8,0
1 шпонк срез смят 30 30 0 54 5331 95 68 б8,0
6 шпонк срез смят 30 30 0 54 5361 96 22 износ отверст 0 б8,0
12 крышк дефект резьб 30 30 0 54 5391 96 76 б10,0
2 шпонк срез смят 30 30 0 54 5421 97 3 износ отверст 0 б10,0
9 крышк дефект резьб 30 30 0 54 5451 97 84 б8,0
18 масленк налич дефект 25 25 0 45 5476 98 29 б10,0
14 масленк налич дефект 25 25 0 45 5501 98 74 износ поверхн 0 б8,0
14 букс отсутств крепежн элемент 20 20 0 36 5521 99 1 износ поверхн 0 б10,0
10 букс отсутств крепежн элемент 20 20 0 36 5541 99 46 б8,0
8 шайб торцов отсутств 15 15 0 27 5556 99 73 б10,0
4 шайб торцов отсутств 15 15 0 27 5571 100 построен диаграмм парет,1
9 абсцисс откладыва блок элемент конструкц обознача индекс ординат значен коэффициент приоритетн риск,1
дал стро столбчат диаграмм кажд блок элемент объект соответствова сво столбик вертикальн сторон котор равн значен коэффициент приоритетн риск,1
блок элемент откладыва порядок убыван коэффициент приоритетн риск,1
построен диаграмм ряд столбц имет одинаков высот эт означа одинаков вклад образован риск возникновен отказ механизм передвижен грузов тележк мостов крюков электрическ кран,1
прав сторон график ординат откладыва значен кумулятивн процент вычерчива крив кумулятивн сумм,0
дат крив нос назван крив парет отража общ случа накоп влиян причин потенц научнотехническ вестник государствен 2017 4 441 альн отказ блок элемент конструкц механизм передвижен грузов тележк мостов крюков электрическ кран,1
дал уровен 80 провод горизонтальн лин пересечен кумулятивн крив точк пересечен опуска перпендикуляр горизонтальн,0
итог получа област потенциальн отказ котор располож слев перпендикуляр явля значим справ значим,1
диаграмм парет механизм передвижен грузов тележк мостов кран постро диаграмм парет,1
9 видн област риск оказа элемент конструкц 1,1
5 колес ведущ 15 9 2,0
1 колес ведом 15 9 3,0
4 зубчат полумуфт 4 22 7,0
2 зубчат полумуфт 3 95 9,0
3 втулк зубчат 3 45 11,0
6 вал 3 02 установлен причинноследствен связ объект влия фактор стро диаграмм исикав 1 блок элемент объект попаст област риск,1
10 сдела вывод наибольш риск возникновен потенциальн отказ колес ведущ колес ведом,1
факт подтвержда значен коэффициент приоритетн риск 886,1
сравнен остальн риск потенциальн отказ блок элемент объект рельс 726 редуктор 418 тормоз 293 научнотехническ вестник государствен 2017 4 442 зубчат полумуфт 235 шкив 228 зубчат полумуфт 220 электродвигател 214 втулк зубчат 192 вал 168,1
возможн причин отказ блок элемент объект област риск значим последств привест табл,1
диаграмм исикав элемент механизм передвижен грузов тележк мостов кран оказа зон риск научнотехническ вестник государствен 2017 4 443 таблиц 8 элемент конструкц возможн отказ значим последств трещин очен важн износ диаметр умерен износ реборд умерен разност диаметр колес умерен колес ведущ износ шпоночн паз умерен трещин очен важн износ диаметр умерен износ реборд умерен разност диаметр колес умерен колес ведом износ шпоночн паз умерен износ головк умерен поверхностн дефект умерен трещин стенк очен важн рельс корроз стенк подошв очен важн отсутств смазк слаб износ зуб умерен износ шейк вал умерен редуктор износ подшипник умерен отрегулирова незначительн состоян пружин слаб отсутствова детал незначительн состоян толкател слаб тормоз износ колодк трещин слаб износ шпоночн паз умерен износ зуб умерен отсутств смазк слаб зубчат полумуфт отсутств детал незначительн износ поверхн умерен износ шпоночн паз умерен шкив трещин обл умерен износ зуб умерен отсутств смазк слаб зубчат полумуфт износ шпоночн паз умерен замыкан обмотк умерен износ щетк слаб электродвигател износ шейк вал умерен износ зуб умерен втулк зубчат отсутств смазк умерен осев ход слаб вал износ шейк скручиван умерен вывод,1
